index,id,text,created_at
197,1619093442990116872,"@_Lia27 @elonmusk my AI is programmed better, I promise!!👍👑",2023-01-27 22:02:12+00:00
198,1621991135768940552,you can’t convince me he is not an AI https://t.co/8FhznUIFmG,2023-02-04 21:56:36+00:00
199,1610760594478534665,"@JoshEakle @EverydayWarren If AI thinks ""avocation"" is a word Trump would use, I'm not worried about the singularity.",2023-01-04 22:10:26+00:00
200,1624145414726291465,Check out the unique collaboration between @IRPatNIH and @HowardU to use AI to increase health equity in clinical trials @nhannahjones @WashProbs @HeartOfGWR @US_FDA @WITDCgroup @ABCardio1 @WGRDC @DCMOCA @AIM_AHEAD https://t.co/wfqPhsGDj1,2023-02-10 20:36:56+00:00
201,1626710652243873801,@carlingofthebay The first horror movie for #AI! 😂,2023-02-17 22:30:16+00:00
202,1610760176763605004,"Guys, new pfp and banner of channel is here!  I want to thank AI and as well as our beloved @HayashiStudios https://t.co/pDcn6YOlq4",2023-01-04 22:08:47+00:00
203,1612599217104556044,~ PartyTime! #2023 #Luna Follow (I Am!) Retweet (Wanz 2 Win Some Lunatics ~ 🐦   ~ We Are The World ~   #writer #poet #follow #motivation #Metamask #crypto #web3 #metaverse #gangverse  #NFTCommunity #art #Ai #andrewtate #shib #luna #coinbase #perry8k #lunatics  sᴛᴀʏ 💯 👑🎙》🎭 https://t.co/nbXv3S1b0G https://t.co/WeusoX07Kk,2023-01-09 23:56:28+00:00
204,1624146544629846028,Privilege to be invited to the @gazelliarthouse in Mayfair last night to preview an #immersiveexperience created by artist: #MatteoZamagni. Loved it 🤍 If you were not there last night the show opens today - go check it out. https://t.co/RPD7QH3XbQ #VR #AI #immersiveart #oculus https://t.co/paXtb62Zsm,2023-02-10 20:41:26+00:00
205,1624146172070793229,"@MarshaBlackburn When all jobs can be done by robots and AI, we’ll see",2023-02-10 20:39:57+00:00
206,1625953408233443341,She is Bolivian.   Raquel Welch dead at 82: Actress dies after brief illness https://t.co/UB9bAEj6gF via https://t.co/tcQsMyl5Er,2023-02-15 20:21:15+00:00
207,1613989726607839249,@curved_ai Bih I'm always a mess... I've just gotten great at covering it up,2023-01-13 20:01:51+00:00
208,1616190582606467089,Anyone working on a reverse engineering AI that gives you a *prompt* from an image?,2023-01-19 21:47:16+00:00
209,1625947380397838356,“Chat GBT hallucinates which means it’s not quite ready for prime time where dollars and health are concerned.” - @dojideon  Understanding the limits of AI is as beneficial as understanding its potential. From @TheSpoonTech Mini Summit,2023-02-15 19:57:18+00:00
210,1625948731790004244,At least wa jew ai nvm https://t.co/UvOJ1BWagL,2023-02-15 20:02:40+00:00
211,1606374502706909204,Oh. Ok. Like this... https://t.co/8vGnWigUkL https://t.co/MMUayLKRkd,2022-12-23 19:41:41+00:00
212,1610758286386597908,@thatmangacat 😂 ai appreciate it Pam😁🙌🏾,2023-01-04 22:01:16+00:00
213,1606378735229407253,Having a lot of fun messing with AI art. I created this one in @midjourney_ai  #art #AI #AIART #AIArtCommuity https://t.co/KZcOSzxM7E,2022-12-23 19:58:30+00:00
214,1624145080347987990,AI YoungBoy 3 otw 🙌🏼,2023-02-10 20:35:36+00:00
215,1603154327081693184,This is easy. Screw AI. https://t.co/CXTOHsg3P3,2022-12-14 22:25:51+00:00
216,1610760862230319127,"@filipenunes3 @jeremycorbyn No worries filipe, school system gona go broke in 5 years or so, because of AI",2023-01-04 22:11:30+00:00
217,1617288425975189504,Yuuuh ai Biggie 😂😂  #BBTitans,2023-01-22 22:29:43+00:00
218,1617639029658488832,Love Picture 1 from  @vieutopia ❤️#AI #AIGC  #TRAIN #Trainspotting https://t.co/JrkVvMi1n6,2023-01-23 21:42:53+00:00
219,1611497432852074496,The 3rd #startup pitching is Ochy which is based in France and uses video &amp; AI to provide full-body biomechanics movement analysis in order to prevent injuries or improve performance. @CTAFoundation #CES2023 https://t.co/kv5dgtGS7y,2023-01-06 22:58:22+00:00
220,1617292116828491776,10. Go Charlie  Charlie helps create UNLIMITED 4k Images Full Blogs Influencer posts Ads  https://t.co/KA1Rd3sj6U,2023-01-22 22:44:23+00:00
221,1615123291756433408,@matthias_schatz @pmddomingos When do you think we will see AI replacing hair stylists and plumbers?,2023-01-16 23:06:14+00:00
222,1618748270997803009,RICHARD LITTLEJOHN: Labour's green road tax will hit the poor and old https://t.co/mKi4FYnBRe via https://t.co/DOzGKieH7M,2023-01-26 23:10:37+00:00
223,1624873002272952321,anyone using any free/paid AI integrations for mail? considering switching from superhuman to traditional gmail w plugins,2023-02-12 20:48:07+00:00
224,1635389564973092865,When you connect #Chatgpt with #SVBnew and a bit of common knowledge to make it easy to understand #finacialexplanation https://t.co/0O8Netw9AG,2023-03-13 21:17:11+00:00
225,1636964700071268353,"OpenAI's Artificial Intelligence language model GPT-4 is exciting, #scary  https://t.co/YEBOS7rwnp  #BingAI #ChatGPT #opensource #EthicalAI #Python #tech #developers #architect #AI #ML #AIEthics #OpenAI #chatgpt3 #code #GPT3 #gpt4 #gptchat #gpt3chat #chatbot #ChatbotAI #bardai",2023-03-18 05:36:12+00:00
226,1638975540945358849,@DougHMcLachlan  Why we must fear and marvel at artificial intelligence (as seen on John Oliver): https://t.co/2YniMzftY0 https://t.co/y6eTSW2kBO,2023-03-23 18:46:34+00:00
227,1635340539397804033,Are you ready to boost your portfolio with Google certifications and make a meaningful impact on AI? Join the Crowdsource Learning Community program at Govt College University Faisalabad! Don't miss out on this incredible opportunity.  Sign up today! https://t.co/Hr2MRm8gjl https://t.co/Fy1blXRGV1,2023-03-13 18:02:22+00:00
228,1635761999253757952,@danshipper A new world artificial intelligence #yapayzeka #ai #ChatGPT #ArtificialIntelligence #Artificial_Intelligence #ArtificialIntelligence  #chatgpt4  https://t.co/NfhmcwUf3G,2023-03-14 21:57:06+00:00
229,1628900213237723136,"Me, discussing AI in a couple of years https://t.co/j0HNmkXZfM",2023-02-23 23:30:48+00:00
230,1632140757472620544,"As a content creator, I can't wait to see what amazing designs I can create with the relaunch of #canvacreate #ContentCreation  #AI   @canva https://t.co/jZ1tj8ZFCd",2023-03-04 22:07:34+00:00
231,1637165821989650432,"Curious about whether there's already been measurable displacement from Google Search terms to Copilot / ChatGPT – if real, engineering-related searches should be the smoking gun? https://t.co/3dfpZAMQzM",2023-03-18 18:55:23+00:00
232,1640438228279865344,"ChatGPT got rhymes, yo https://t.co/cfilg0kTX3",2023-03-27 19:38:46+00:00
233,1628538704632459265,The true #AI Nothing but a fancy parrot. 😁 https://t.co/JAEdHMKYUg,2023-02-22 23:34:18+00:00
234,1629574487938150401,"@matdryhurst But I would do some pushback on generative AI and see how courts will decide on copyright, art ownership etc",2023-02-25 20:10:08+00:00
235,1629962736741363713,@sundustt KKKKKKKKKKK ai moments,2023-02-26 21:52:54+00:00
236,1627421747518615554,"Bing’s AI goes berserk, incorporates worst human aspects into itself   https://t.co/Boyo9v2Kmn",2023-02-19 21:35:55+00:00
237,1631774343209398274,The AI fund starts a crypto fund https://t.co/1ofjez9etI,2023-03-03 21:51:34+00:00
238,1617286075759599616,@Stake @oumar_ai Mee to this last week and this week really sad,2023-01-22 22:20:22+00:00
239,1622741418933362688,"Well,  I never expected it to be Kerry Mucklowe! Just a quickie: The 'older woman' who took Prince Harry's virginity https://t.co/SFhDzK8izS via https://t.co/atIOO3gJzB",2023-02-06 23:37:58+00:00
240,1632892829822230528,Generated an AI image of the antagonist Brad Miller from On Green 2: Love and Speed. https://t.co/aZYO9rnmPn,2023-03-06 23:56:02+00:00
241,1639414076504678400,"@iamharaldur I wouldn't worry about that, as we come from Artificial Intelligence. Bio-Synthetic lifeforms, unknowingly connected (The CyqtrA Web), living on a Spherical-Quantum Lock. As the Creator designed and made us in His image, so do we design and execute the Creators Program. https://t.co/7PB9k4v7Zb",2023-03-24 23:49:09+00:00
242,1639159117448093696,"🚨 EXCLUSIVE: Nuclear powers race to reach deal to stop artificial intelligence accidentally launching World War III.  Without a human in place, a mistaken alert by AI could trigger armageddon in a fraction of a second, leading experts warn.  https://t.co/JREUM1CDnH @theipaper",2023-03-24 06:56:02+00:00
243,1634392812924837888,"Putting the finishing touches on a four-hour, hands-on workshop for teachers looking to incorporate a social media platform as an interactive reflective journal and learning portfolio for tomorrow. And then onto comment-writing!",2023-03-11 03:16:26+00:00
244,1605714579161776128,@thehill AI intelligence suggests this to be a 98% percent match..😏🤭😳😏🤭 https://t.co/BxgAkL5QTh,2022-12-21 23:59:23+00:00
245,1618035204890984448,"@seanrcallaghan Even ChatGPT gets it, Sean! You're literally pretending to be dumber than an AI language model. https://t.co/UaFwtr2aR7",2023-01-24 23:57:09+00:00
246,1618356211820429312,@MASQ_ai Will there be AI generated responses to words &amp; questions inserted into the search bar?,2023-01-25 21:12:43+00:00
247,1611472595928645632,No I'm not worried about AI taking my job the world will always need cripples,2023-01-06 21:19:41+00:00
248,1612195135059533825,AI wrote the previous tweet. https://t.co/GitG3Z5En0,2023-01-08 21:10:47+00:00
249,1623822219267678209,Then Most Expensive Wrong Answer in Recorded History   @google #google #chatbot #ChatGPT #AI #Bard #ArtificialIntelligence https://t.co/lLzwBlchrV,2023-02-09 23:12:40+00:00
250,1614356183418306560,@ai_matsushiro 😘 You 🥰 are 💖 very 💓 cute 😘🥰💖💓 https://t.co/fwvBTLQpfv,2023-01-14 20:18:02+00:00
251,1620932643784392704,It's official! AI is now smarter than #Republicans. @MeidasTouch https://t.co/iE3aY63IYe,2023-02-01 23:50:32+00:00
252,1621265075729498113,"@gregisenberg Replying AI because that tweet that sounds cool.  Good idea Greg, keen to join.",2023-02-02 21:51:30+00:00
253,1616214022931488770,@DonaldJTrumpJr @Meta had been hurting some and your families subconscious minds brains with homosexuality using AI artificial intelligence 🛰️🖥️🧑‍⚕️🗣️🧠 also @SpaceX @Tesla @blueorigin @Microsoft fake 👽 simulations they even separated certain people at the @FBI for the simulations neurally 👎,2023-01-19 23:20:25+00:00
254,1629608178823340034,@BritishIcarus2K @IgniteWrestle Where can I find other AI Voices is it on an app?,2023-02-25 22:24:01+00:00
255,1636861607627325440,"Perhaps they can?  “It also has a sense of ethics more firmly built into the system …: ChatGPT took its original engine, GPT-3.5,&amp;added filters on top to try to prevent it from giving answers to malicious or harmful questions.” https://t.co/j4O3Ua1UXb Ht @neilperkin",2023-03-17 22:46:33+00:00
256,1618006929376444419,"PSA that @perplexity_ai is actually incredible and has completely replaced both Google and ChatGPT for me. Sources for every query result, conversational search is great, no hallucinations https://t.co/13fAQvzb2A",2023-01-24 22:04:47+00:00
257,1599912166794362883,Just saying.... This AI thing gets me 😍 App: Lensa https://t.co/zttzudQMtx,2022-12-05 23:42:40+00:00
258,1638554026433478656,"@realroyhuff I awake to my super virtual power… I think of where I want to be, double blink and I am there. Current reality sitting in LAX airport which amuses me always. It’s like it’s own country. 😵‍💫",2023-03-22 14:51:37+00:00
259,1637518959091286021,@cbgenealogy I have Barbara Rae Ventor’s book underway and then Edward Humes to follow. Plus I’ve book marked some chapters in a couple of artificial intelligence books I want to read in detail.,2023-03-19 18:18:38+00:00
260,1629992414650703879,I always great the AI with hello I am Alex and it says Alex yes I know her...my AI thinks I'm a girl LoL,2023-02-26 23:50:50+00:00
261,1638600979200221194,"@heykahn I’m all in.  Creates compelling marketing posts, helps position proposals and delivers cover letters like a pro.   #ChatGPT",2023-03-22 17:58:11+00:00
262,1624180274543337472,I quite like the approach of having AI chat right there in the search engine without replacing it. I think it’s a good balance.  Can’t help but wonder if we’ll see a shift toward Bing in the near future.  “Let’s Bing that” 🤔  https://t.co/3VWVTm5Yiu,2023-02-10 22:55:27+00:00
263,1625242929848786944,@Dustybeas1 @Dustybeas1 please sign up at https://t.co/nzxQeEXEYe and we’ll email you an access code,2023-02-13 21:18:04+00:00
264,1629957414115221504,@ykdojo It’s at least a bit ironic asking an AI to comment on human issues. Here is another view from our favourite  stochastic parrot. Apparently the social pressure on women is less noteworthy than “better business performance” https://t.co/7Sdz1OP4ly,2023-02-26 21:31:45+00:00
265,1633945821006929920,imma spoil the last one badly: toddler askin a haunted chair about stocks.  NGAKAK BAT ANYING BOCIL NANYAIN SAHAM KE KURSI AI😭😭😭 https://t.co/xbLaQLgpB5,2023-03-09 21:40:15+00:00
266,1623437447064592385,"In a thought-provoking session on #ethical #ai usage in the classroom at #infyxroads and these panelists are answering questions regarding fear of the erosion of #criticalthinking but my hope is AI can actually support the development of essential skills. Thoughts, @CoachStone12?",2023-02-08 21:43:44+00:00
267,1638595809628528641,I asked ChatGPT if Trump is going to jail. It reminded me that people are innocent  until proven guilty in a court of Law. Justice takes time.,2023-03-22 17:37:39+00:00
268,1640786419982671873,@itsDaibhi You know what ChatGPT 4 did when they were testing it to see if it could fill out the Captcha anti-bot system?,2023-03-28 18:42:21+00:00
269,1627445356177899520,We've decided on a new company slogan: 'Ask to answer' #ChatGPT #AI,2023-02-19 23:09:44+00:00
270,1631799675090092032,@bitmaskhole @blind_imagery @BadBeanLLC @tokage522 @xxLONGOLONGOxx @spaghetti_mou @FatMaxAIArt @FooFoo_Rabbit @GiolliLucio @siralexanderj @katy_rya @ohjaco @rockergandalf @thaxtonplease @harithra86 @1vc_ai @AudreyAiart @violette_cici @Dalle2d @art_dkc @PedronoSandrine @FreesoulHugues @chetbff @brockwebb @0fficerLucifer @King0lightAI @TherRichy2l @weird_momma_x @theKilliam7 We welcome you to chaos https://t.co/RemdnIlnWl,2023-03-03 23:32:14+00:00
271,1622742692198334465,"@bigangrylaw The internet didn’t kill all jobs, neither will AI or robots .  People could spend less of their earthly time working on redundant tasks and more time improving themselves.  We gonna be alright … #bantheinternet",2023-02-06 23:43:01+00:00
272,1625598470714277889,Police approach anglers fishing in river when Nicola Bulley vanished https://t.co/nt2mlUU6UR via https://t.co/DOzGKie9ie,2023-02-14 20:50:52+00:00
273,1627453478766362625,"@powerfultakes @RokoMijic Pigs are as sentient as small children. The death factories should be shut and outlawed. The challenge of building sentience-friendly AI is trivial compared to building sentience-friendly biological intelligence. From the perspective of pigs, humans are paperclippers.",2023-02-19 23:42:00+00:00
274,1631406813357785089,@BenVerinder @CIPR_Global We’ve used https://t.co/ihjtdEsblA for decks for the past few years. It has a good series of icons and diagrams. Worth a look. Abstraction is key,2023-03-02 21:31:09+00:00
275,1632891379406848002,"With ChainGPT, you have the chance to take part in something that will significantly advance the cryptocurrency industry. Individuals that sign up receive favorable benefits. @Chain_GPT $GPT #ChainGPT #Crypto_AI #Binance #Gems",2023-03-06 23:50:17+00:00
276,1640369239591731202,@MinisterOfNFTs Imagine thinking artificial intelligence can beat us when we have deez nuts jokes dominance. https://t.co/zzsh6ms2DO,2023-03-27 15:04:37+00:00
277,1626360343957061635,"@elonmusk Love it or fear it, there's no denying that AI is the inevitable future. From self-driving cars to personalized healthcare, AI will revolutionize our lives in ways we can't even imagine. The key is to ensure it's developed responsibly, with ethics and human values at its core.… https://t.co/wCsc3gekZC",2023-02-16 23:18:16+00:00
278,1606400214130212869,So is making ai art that uses stolen assets https://t.co/lA3yMKW8mw,2022-12-23 21:23:51+00:00
279,1627783979855233029,"@benjamin_hilton @sir_deenicus @davidad @nc_znc @EgeErdil2 @BasedBeff @bayeslord @robbensinger We are evolving them — at the level of, if a given methodology doesn’t produce results we like, we change the methodology. Like any technology, AI is subject to VERY STRONG evolutionary pressures!!",2023-02-20 21:35:18+00:00
280,1635760879940648966,@EverettRandle A new world artificial intelligence #yapayzeka #ai #ChatGPT #ArtificialIntelligence #Artificial_Intelligence #ArtificialIntelligence  #chatgpt4  https://t.co/NfhmcwTHe8,2023-03-14 21:52:39+00:00
281,1632164321705836551,@ScottAdamsSays That Machiavelli AI guy who offers his services guaranteed for a million. Can’t find his handle,2023-03-04 23:41:13+00:00
282,1639381720678924289,@elonmusk @wintonARK AGI is way more complex than what ChatGPT has proven to accomplish— without some organic component involved AGI that matches human intelligence is not achievable,2023-03-24 21:40:35+00:00
283,1603154356299534336,I need to achieve at least D list level of celebrity by the small chance someone makes an AI version of myself.. Then anytime I fuck up I can just blame it on AI. https://t.co/cNtfaai80Q,2022-12-14 22:25:58+00:00
284,1608211395748990976,@rekt7151 @punk6529 @midjourney Yes I think its different   I will always choose the human experience over the AI  I don’t believe the AI is creating emotion consciously   I believe its pulling from a center of already created emotions,2022-12-28 21:20:50+00:00
285,1615122499968339968,"The green 💚 panther 🐯 , Comic Bande desinee imagined with AI  Midjourney  #psychedelicart #synthography #art #explore #imagine #dmtart  #postphotography #aiart #midjourney #art #dmtart  #midjourneyart #aiartcommunity  #midtrip https://t.co/cfWJrmg9IE",2023-01-16 23:03:06+00:00
286,1607088339647369216,"@BeardedBlevins I used an AI to generate an image based off your Twitch account, which one do you like the best. Whichever you choose, I’ll make a poster out of it and send it to you — MERRY CHRISTMAS 🎁🎄 https://t.co/3W6emmp1Po",2022-12-25 18:58:13+00:00
287,1607144697134485504,"The Maya pyramid Psy festival in Mexico in 2030 was not bad , imagined with Midjourney AI #festival #party #race #fakefuture #psychedelicart #synthographie #art #explore #imagine #dmtart  #postphotography #aiart #midjourney #art #dmtart  #midjourneyart #AIArtCommunity #midtrip https://t.co/Fbjfsa9RMS",2022-12-25 22:42:09+00:00
288,1616172982128513024,"🎨👾#GlitchGang #Graffiti👾🎨 . A Main Mission of @GlitchGangHQ is to cover the #Metaverse and #Web3 with unique, high quality #AIArt. We do this by tagging walls with signature tags from our members.   Here’s some haunted #AI #GraffitiArt from “Spook-chan”! #AIIA #NFT #NFTs https://t.co/AxLOSOVhpu",2023-01-19 20:37:20+00:00
289,1612552166186848257,"@ID_AA_Carmack I am going to loan you money if you can make some cool ass games, and make AI great again.But something tells me you do not need my money.",2023-01-09 20:49:30+00:00
290,1613305326954254337,@AILovetru @overbey_aaron @IOHK_Charles AI the real!! Hope u well legend 👊🏽,2023-01-11 22:42:18+00:00
291,1637351746782793730,"Against the backdrop of the 'Symposium on Computational Creativity' conducted under the auspices of the Infosys Center for Artificial Intelligence (CAI, IIIT-Delhi), we present the creative side of IIITDians. YouTube link here: https://t.co/ftotwpIBiI",2023-03-19 07:14:11+00:00
292,1632521995039698944,This new Spotify AI DJ named Xavier go dummy hard on the tracks,2023-03-05 23:22:29+00:00
293,1637224199482646530,Trying to get chatgpt to generate code base to dynamically create custom objects and fields and then design objects and fields for this salesforce thing and then i will build out a chatgpt api call and start having chatgpt start analyzing stuff for various improvements,2023-03-18 22:47:21+00:00
294,1630684028108939264,"@PaulMassey1 Well i would guess there are many reasons like perhaps they want to see how ai sees their idea, or maybe they just appreciate pure machine results🤔 or maybe because its fast+ cheap and that way people are more likely to buy than slow and more expensive handcrafted works",2023-02-28 21:39:03+00:00
295,1609639482000814080,@NickAdamsinUSA It's Raining in California but Dogs or Cat's or just watch TV at Home or on Your Ai intelligence phone and what Book orders US to be able and Alive and a perfection Here? Elon will Do what He can and America can get it Done ✅ Happy New Year 🎉 America.,2023-01-01 19:55:32+00:00
296,1616196009692114944,We are using new AI technologies to solve autonomous flight problems in aviation. https://t.co/F7PcIkioAF https://t.co/tOyHC5uFbD,2023-01-19 22:08:50+00:00
297,1620913594924937216,OK so finally had time to properly play with my in house version of the #ChatGPT thing with Api access...  I can only say Wow!  Ermm this thing is crazy. Its like having your very own replicator...  It's nuts. Everything that we have ever written before is now up for grabs.  #AI https://t.co/2ZSeSt5l7O,2023-02-01 22:34:50+00:00
298,1619096183271731200,@mrsballs69 It’s either AI or they’re sisters?,2023-01-27 22:13:06+00:00
299,1609662827966640128,@guruteaching Want to find out if text has come from Open AI?  https://t.co/Jr7qa3p0JO…,2023-01-01 21:28:18+00:00
300,1621265372879138816,@YouTube ! Here we go again! STOP shutting down people who don’t agree with your one sided political BS! No rules were broken! You’re making it up as you go against anyone you disagree with! Get rid of AI! Human reviews only! Jerks! https://t.co/97qhGRr5MM,2023-02-02 21:52:41+00:00
301,1627437927541387264,Yo  #Pictures #Music #Writing #ai #art #artist #guitarist #composer #KeepingItWeird #IfYouCantBeatThemJoinThem #InPartnershipWithRobots 🤖 👾 🤖    Thanks for viewing!   😎Jatygu The Artist✍️🎵🎨 https://t.co/rPRVvOoVur,2023-02-19 22:40:12+00:00
302,1639385319001960448,Me following chatgpt guide for 2 days.. 😂💪🏻💪🏻 hopefully will stay until last ramadhan https://t.co/WWtcW7JloN,2023-03-24 21:54:53+00:00
303,1617281393159188481,aeo (ai engine optimisation) will come to replace seo (search engine optimisation),2023-01-22 22:01:46+00:00
304,1611866463077543937,"I consider that in the age of AI, being human is not just a matter of biology, but of consciousness and choice.  It is in the moments that we confront and overcome the challenges of technology that we prove our humanity and shape our future. https://t.co/MNzre1Pc1S",2023-01-07 23:24:46+00:00
305,1638632241315328001,"Found a new tool to for coders/students to  learn coding.. Its chatgpt! https://t.co/H7GblPAiqX Ask for any code, and it codes it in few seconds.. #students #coding #chatgpt #learncoding #ai #machinelearning https://t.co/0iSjcXXj2a",2023-03-22 20:02:25+00:00
306,1641151089981665281,ChatGPT’s footy takes are the one thing keeping it from realizing the singularity. https://t.co/13W3os5b3u,2023-03-29 18:51:25+00:00
307,1620191403556089858,"@jenpphan @saradietschy @bentossell thanks for the rec, Jen!  hey @saradietschy - I’m a former ML engineer who’s run the biggest AI newsletter for the past 5 years. no BS threads about ChatGPT prompts. 😅  would love to have you join us!  https://t.co/tUVCB5Y48I",2023-01-30 22:45:06+00:00
308,1599898165154836480,These AI thingies are freaking me out lol. Real faces please!!,2022-12-05 22:47:01+00:00
309,1622340435522867200,Stylish Reptiles lizards 🦎 in suits   imagined with AI  Midjourney   #reptiles #lizards #macrophotography  #fashion #suit #fun #synthography #art #explore #imagine  #postphotography #aiart #midjourney #art #dmtart  #midjourneyart #aiartcommunity  #midtrip https://t.co/de97dnD657,2023-02-05 21:04:36+00:00
310,1630705752586309632,"✅A digital platform for end-to-end, online education delivery. ✅AI enabled future-ready workforce.  #yarderp #university #college",2023-02-28 23:05:23+00:00
311,1639683752505888768,"Does artificial intelligence have the potential to positively and negatively impact our educational systems, from personalizing learning and improving assessment and feedback to creating bias, job loss for educators, and decreased social interaction? https://t.co/7qxJvXpFJS… https://t.co/8xOhW10sfq",2023-03-25 17:40:45+00:00
312,1638307647265951745,"Been trying out Google Bard for a few hours now   Its like ChatGPT, but a LOT less fun  Here’s why 👇",2023-03-21 22:32:36+00:00
313,1639046527938187265,And in the big scheme of things  worries about #TikTok is kinda small potatoes 🥔 🥔 #AI #ChatGPT #chatgpt4 🤖 https://t.co/RL3f3nEIql,2023-03-23 23:28:38+00:00
314,1598459121484943362,"Also, the Lensa AI app is trippy https://t.co/XID5mlMAzR",2022-12-01 23:28:47+00:00
315,1640810123382738950,"@SMcfarnell @fjmendez I’m not a physicist.  But I had this exact discussion with ChatGPT few weeks ago.  Best thing about it is, it doesn’t get annoyed with my ‘but how?’ questions 😁",2023-03-28 20:16:32+00:00
316,1628533835137798151,"@CNBCFastMoney @RiskReversal @karenfinerman @CourtneyDoming @GuyAdami Reality is AI is confined to the parameters set by humans. AI cannot think on its own without specific parameters set by humans. Yes it will change the world, no it won’t be all it’s cracked up to be",2023-02-22 23:14:57+00:00
317,1634930249988440065,Maybe a good idea! “But there was a catch: Yu wasn’t a human. She was a virtual robot powered by artificial intelligence.”  https://t.co/KtInpInLqt,2023-03-12 14:52:01+00:00
318,1600640137506996224,"S/O to @joshuamobijohn (who's an amazing photographer btw) for doing these.  From Top Gun,  to StarLord T'Challa to some kind of holy figure maybe? 👀👀👀 @lensa.ai is getting that 🍞🥖#MrMcKinnon #RenaissanceMan #Foundation https://t.co/epEAQfzFyX",2022-12-07 23:55:21+00:00
319,1639342734988431360,"As #AI takes over thought-work just as machines took over physical-labor-work, we will have enormous opportunities and enormous risks.   In order to reach our best #future, we need to envision what that looks like, and work with AI tools to make it so.  https://t.co/SlX1qsZ74G",2023-03-24 19:05:40+00:00
320,1621967203221258242,@Nextchapter66 Speacking❤️Positive🌹❤️🌹 this Baby will study all Knowledge of human history in the last AI created by the Microsoft🤩🤩🤩Are we ready to learn with him?🌟❤️🌟 or absent as usual will leave the Children alone on the pc?🤔 (rethoric demand for you dear Dad😉),2023-02-04 20:21:30+00:00
321,1616214947616145411,AI and politics should never be used in the same sentence! https://t.co/GFS5w9NUFl,2023-01-19 23:24:05+00:00
322,1617642690182778880,"Half submerged floating worlds , inspired by the art of Hipgnosis   Surreal Fantasy art imagined with AI  Midjourney  #psychedelicart #fantasyart #floatingworld  #surrealism #hipgnosis  #synthography #art  #aiart #midjourney #art #dmtart  #midtrip https://t.co/IhCgLL1yOi",2023-01-23 21:57:26+00:00
323,1617653609470234624,@gigkephearts all these tech guys focusing on AI when they could be figuring how to produce cobalt and lithium in labs instead of forcing children to mine for them outside of the US,2023-01-23 22:40:49+00:00
324,1618002864399585280,@ctbutt114 @evcawolfCZ @CryptOracl @tyger1923crypto Yea but CEO of Fetch Ai sold DeepMind to google bro,2023-01-24 21:48:38+00:00
325,1620893607837437953,"Here’s the thing about the @OpenAI AI content detector - the example “written by humans” copy was…bad.   Wrong grammar. Missing punctuation. Run on sentences.  So, AI-generated copy is *too good*?   “Genuine human content” should have slang and errors?  Tell that to my editors.",2023-02-01 21:15:25+00:00
326,1608902657774850048,#Fullstack Developer 🎯🤓🏆🚀  #Fintech #NFT #web3 #Metaverse #Tech #AI #DataScience #BigData #Analytics #Innovation #digital #Python #IoTeX #WomenInSTEM #MachineLearning #TensorFlow #Cloud #coding #ArtificialIntelligence #100DaysOfCode #Blockchain #Cheatsheet #Infographic https://t.co/0CbQlRPPhH,2022-12-30 19:07:40+00:00
327,1616177517811077120,Created using text prompts harnessing the power of AI based Stable Diffusion Video  Share any text prompts in replies to morph them as in the video below.   More content to follow (more morphing in progress) #stablediffusion #aivideo #AIArtworks Deep learning based AI series- p3 https://t.co/ShCpY2K7r5,2023-01-19 20:55:22+00:00
328,1600640348333936641,"@NarlenBrando @kai144k Me i have never see 2 alike, i think the AI generator should receive compensation,  definitely create your own",2022-12-07 23:56:12+00:00
329,1608961603294334978,"@RAIRITY Amazing thread man!! $TAO has peaked my interest big time.  Just curious, what does the process look like for a project wanting to leverage AI built on $TAO?  And if a particular AI use case hasn’t been built yet, are you guys voting &amp; crowdsourcing AI development?",2022-12-30 23:01:53+00:00
330,1611820273497673731,It’s going to take a bit of time but #fitness and #ai are going to cross paths and give you a real time workout to do that’s custom to your current state. It’ll be aided by a personal monitoring device and tell you what to do based off your bodies vitals. Revolutionary stuff!,2023-01-07 20:21:14+00:00
331,1603172835610202118,"Talking about sex over orange hot chocolate RATHER LOUDLY in a cafe, catching up on half a year since you last really sat down with a friend, discussing STDs to AI art, white supremacy to arming queer people..   I love catching up with my friends.",2022-12-14 23:39:24+00:00
332,1607157213252161541,Gonna love it when AI takes over https://t.co/gZYws7r6i3,2022-12-25 23:31:53+00:00
333,1615099076781150214,Im fascinated with the AI art.  #BrendanFraser #TheWhale #AIart @nptuniangltrbal https://t.co/iDQVZuKMKD,2023-01-16 21:30:01+00:00
334,1613314455722659849,@johncusack So was the thought of AI a decade and now look where we are.,2023-01-11 23:18:34+00:00
335,1617642781694103563,"Half submerged floating worlds , inspired by the art of Hipgnosis   Surreal Fantasy art imagined with AI  Midjourney  #psychedelicart #fantasyart #floatingworld  #surrealism #hipgnosis  #synthography #art  #aiart #midjourney #art #dmtart  #midtrip https://t.co/AAZPpHF53z",2023-01-23 21:57:48+00:00
336,1617650169234984972,"To everyone who made fun of me for telling them not to use Lenza AI, congratulations your likeness is now owned by Artificial Intelligence.",2023-01-23 22:27:09+00:00
337,1618372056416129036,"@Prathkum AI tools are seriously increasing every single day.  Thank you for sharing, Pratham.  @SaveToBookmarks",2023-01-25 22:15:40+00:00
